Date,Tweet,City,Country,random #
Thu Apr 05 18:26:36 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.474756558
Wed Mar 28 18:25:42 +0000 2018,"A second wave of flu may be on the way, CDC warns    #flu #influenzaB",none,none,0.224103079
Tue Apr 17 17:21:28 +0000 2018, her neck cold i might catch the flu,none,US,0.380529726
Wed Apr 18 18:55:56 +0000 2018,  Massive mining of Tweets can predict flu outbreaks two weeks in advance  podcast based on story by  http…,none,none,0.305165378
Thu Apr 05 18:35:17 +0000 2018,  This man said the flu shot was what was making people sick and then he went missing ... smh ,none,none,0.147360298
Wed Apr 25 20:21:46 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.660890335
Thu Apr 05 18:42:37 +0000 2018,  Remember the CDC employee who said 1 critical thing about the Flu  vaccine? Well he went missing shortly after. He was just f…,none,none,0.412819036
Wed May 02 18:22:47 +0000 2018,Students sharing work with guests at the launch of the Spanish Flu Project #SpanishFlu100 ,none,none,0.001726293
Wed Apr 18 18:25:48 +0000 2018,"  A reminder:  - 40,000 nurses short  - 10,000 Drs down  - 100,000 vacant posts across NHS (~1/11) - nearly 15,000 beds c…",none,none,0.009287683
Fri Mar 30 18:31:26 +0000 2018,so in the past two weeks i’ve... 1. been to urgent care to have a 2 inch piece of wood removed from my foot 2. had the flu opening week of my college play 3. got a severe burn on my hand,none,none,0.177329185
Mon Apr 02 19:18:42 +0000 2018,"  Egypt - Detention of a worker suspected bird flu infection in Menoufia governorate - March 15, 2018 - H5N1? ",none,none,0.556710201
Thu Apr 05 18:09:43 +0000 2018, You got con flu from Birmingham? Not surprises tbh  enjoy PAX!,none,none,0.505896369
Thu Apr 26 17:51:33 +0000 2018,  I woke up to what feels like the flu... then stepped on my laptop charger and broke it.. then go to walk in my room to st…,none,none,0.390882296
Tue Apr 17 16:34:13 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.49038377
Wed Apr 18 18:47:57 +0000 2018,"I think I’m getting the flu or I have a cold. Either way, I hope I sleep early and wake up on Monday! ",none,CH,0.691366923
Mon Apr 16 19:08:28 +0000 2018,"Over the last few weeks I have had 2 double ear infections, a sinus infection and now I have the flu ",none,none,0.511404319
Thu Apr 19 18:31:40 +0000 2018,Record number of flu deaths grow by 10 in latest NC count - Greensboro News &amp; Record ,none,none,0.336398844
Thu Apr 19 18:21:53 +0000 2018,  She giving little kids the 18 gauge for a flu shot. ,none,none,0.843122322
Thu Apr 05 19:03:44 +0000 2018,The Flu Vaccine Can Protect You From Mrsa And Other Deadly Pathogens. [ #Vaccine ,none,none,0.672974173
Fri Apr 27 19:26:20 +0000 2018, Makes me laugh when they're ruled out for a week with the flu,none,none,0.628283108
Sun Apr 01 20:57:50 +0000 2018,"  Oh no...I’ve got a sore throat...and a headache...Please no, Con Flu, spare me, I am already weak  ",none,none,0.703401697
Fri Mar 30 18:28:59 +0000 2018,            ,none,none,0.98540622
Tue Mar 27 18:08:14 +0000 2018,"  If anyone has a good flu I can have before spring break lmk I’m trying to lose a lil weight. Looking for a stomach flu, not…",none,none,0.452739824
Thu Apr 19 18:27:43 +0000 2018,the flu sucks donkey dick,none,none,0.048869571
Mon Apr 02 19:22:07 +0000 2018,ayy pass that shit ,none,US,0.267577629
Thu Apr 05 18:55:35 +0000 2018,  RIP to Timothy Cunningham. At the very least maybe his death will open the eyes of those ignorant to the vice grip phar…,none,none,0.596284092
Thu Apr 05 18:59:20 +0000 2018,"This flu is killing me, i can’t sleep and i have class at 7am",none,none,0.378753726
Fri Mar 30 19:05:31 +0000 2018,I feel full of flu.,none,none,0.127324161
Tue Apr 17 16:46:48 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.667338706
Thu Apr 05 18:50:44 +0000 2018,"If you have the flu, please stay home. ",none,none,0.992271333
Tue Apr 17 16:47:28 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.093423425
Thu Apr 05 19:09:20 +0000 2018,true life: i’ve read too much into conspiracy theories to get the flu shot ever again,none,none,0.981395653
Tue Apr 03 19:02:31 +0000 2018,  Returning home with your prescription after checking in a Kenyan private hospital for a flu treatment. ,none,none,0.364824875
Mon Apr 23 18:56:31 +0000 2018,  I tell my man I have flu. He says I'll uber eat food for you coz I know you are useless at cooking and you will starve…,none,none,0.907429913
Fri Mar 30 19:07:20 +0000 2018,  Irish flu vaccines. ,none,none,0.710075747
Tue Apr 03 19:06:40 +0000 2018,"  They had the new ""Flu Jab First"" So it was ok for them to go in and out! This whole Farce is Pure Tory Anti-Russia or mor…",none,none,0.016365073
Wed Apr 25 20:47:32 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.922533723
Fri Apr 27 20:05:49 +0000 2018,Bill Gates Wants to Make a Universal Flu Vaccine  ,none,none,0.544295454
Wed Apr 25 20:33:36 +0000 2018,  it could be a sign of bird flu ,none,none,0.535574301
Tue May 01 17:53:07 +0000 2018, Flu lite,none,none,0.658811096
Wed Apr 18 18:21:09 +0000 2018, I love  but you need to remind him the GOAT played AND WON an NBA finals game 5 with the flu.. #GreatOnesDontGetTired,none,none,0.363920262
Wed Mar 28 18:34:49 +0000 2018,"What do         have in common? Their own version of chicken soup in one or our cookbooks! With so many strains of colds, flu’s, &amp; broken hearts we thought you needed a big  selection 2 choose from.  ",none,none,0.621105208
Sat Mar 31 21:46:37 +0000 2018,"  In general, the flu is worse than the common cold and has more intense symptoms. It can be difficult to tell the difference bet…",none,none,0.587466626
Thu Apr 26 18:26:29 +0000 2018,  Download Sol705! Sol705 a free point &amp;amp; click graphic adventure with lots of retro mystery and a plot set to stunt!…,none,none,0.361525525
Thu Apr 26 18:42:31 +0000 2018,"On Monday I had to figure out my way back to health. After three months of near flu and constant congestion I had said to a friend, “I am tired of being sick and sick of being tired”.   So my first stop was the... ",none,none,0.237829211
Tue Apr 17 17:26:28 +0000 2018,"  Sooooooo, I’m wondering. My daughter has local honey everyday on her yogurt. -for two years now.  Her twin brother. No h…",none,none,0.314268048
Wed Apr 18 18:18:30 +0000 2018,Building a Better Flu Vaccine. ,none,none,0.439719289
Tue May 01 17:33:49 +0000 2018, any tips for kicking the keto flu other than bone broth??  It just hit me today and it’s real ,none,none,0.472645331
Wed Mar 28 18:01:20 +0000 2018,Environment Ministry: One Case of H5N8 Avian Flu Recorded in Saudi Arabia in Previous 24 Hours.  #SPAGOV,none,none,0.50530554
Tue May 01 17:50:21 +0000 2018," looking for chael? What, did looking for the flu not want any of that?",none,none,0.556072064
Tue Apr 17 16:37:55 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.933680814
Wed Mar 28 18:44:21 +0000 2018,Higher prices help foie gras farmers overcome bird flu crises ,none,none,0.179269817
Mon Apr 16 18:49:01 +0000 2018,Everytime I have hayfever it turns into a fucking flu WHYYYYYYYY ,none,none,0.300521152
Tue Apr 17 16:37:25 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.300907071
Tue Apr 17 16:46:50 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.187537839
Wed May 02 19:15:44 +0000 2018,Stomach flu for me  if y’all need me imma be in the office ,none,none,0.068199682
Thu Apr 05 18:11:02 +0000 2018,"  50,000 Now Dead From Flu Outbreak: Mainstream Media Blackout!  ",none,none,0.676315317
Mon Apr 30 18:39:54 +0000 2018, I’m terrified to take a sick day or call out even if I legit am sick. They had to kick me out because I got the flu this weekend and now I’m worried about job security.,none,none,0.691765802
Mon Apr 30 18:49:19 +0000 2018,  A scifi author contemplates fighting the flu. Don't miss this post by Steve Mcellistrem. ,none,none,0.379689971
Fri Apr 27 19:25:48 +0000 2018,   Is like jordan W the flu,none,none,0.353462894
Thu Apr 19 18:43:33 +0000 2018,when emily in the devil wears prada said she’s one stomach flu away from her goal weight i felt that,none,none,0.58957166
Fri Apr 27 19:08:15 +0000 2018,How do I know I have the stomach flu? When I haven’t consumed/craved coffee in 3 days #wellplustheobvioussymptoms #stomachflu #sick #coffee #whatsyourremedy #coffee #nocaffiene,none,none,0.57056067
Wed Apr 18 18:11:31 +0000 2018,"While influenza activity continued to decrease in San Diego, another six flu deaths were reported last week.  ",none,none,0.549693164
Mon Apr 23 18:48:35 +0000 2018,"Don’t let this moment pass you by, Jesus is calling you to draw nigh! Jesus is waiting w/his arms open wide, the Lord will stand by your side! I’m reminded of a time rt after Christmas when I got really sick w/the flu and thought I was going to die, Jesus came and healed me! ",none,none,0.245248023
Wed Mar 28 18:04:57 +0000 2018,The only Mc with a Flu... I rhyme sick #Brooklynsfinest,none,none,0.119725731
Sun Apr 01 20:42:04 +0000 2018,"  . ""As leaders regularly blame others, avoiding responsibility becomes ingrained in the culture, research…",none,none,0.447273373
Tue Mar 27 18:34:54 +0000 2018, There has been a virus going around here in Georgia. My niece caught it and it had flu like symptoms but with no fever.,none,none,0.652599538
Thu Apr 05 18:17:15 +0000 2018,  This man said the flu shot was what was making people sick and then he went missing ... smh ,none,none,0.083044872
Thu Apr 05 19:00:03 +0000 2018,Bon Jovi called off two tour dates after band members and crew were hit by the flu ,none,none,0.168343556
Wed Apr 18 18:04:16 +0000 2018,Prebook Your Flu Order Now!  ,none,none,0.142624172
Mon Apr 02 19:48:23 +0000 2018,How Math (and Vaccines) Keep You Safe From the Flu  via ,none,none,0.187719112
Mon Apr 23 18:31:07 +0000 2018,When you gotta take care of baby bro because he has the flu.,none,none,0.313109644
Wed May 02 18:34:34 +0000 2018,Threat Alert Level: FLAX  severe danger of tiger holding the flu    avoid using drugs in Faerie,none,none,0.376507088
Mon Apr 30 18:46:18 +0000 2018,Got an awful bout of flu so would very much appreciate Spurs winning in a nice boring fashion,Chicago,none,0.624461247
Mon Apr 30 18:53:58 +0000 2018,"  Crash's acid-washed, anti-HIV hits unappreciated and he needed beer goggles to get a better look at loonies with long hair…",none,none,0.412131294
Thu Apr 26 18:28:14 +0000 2018,"     seeing this now! had bought tickets, but came down with the flu!  servant leadership is inspirational &amp; makes me #proudtobeapartner",Sault Ste Marie,none,0.234156154
Mon Apr 23 18:58:29 +0000 2018,"  This piece says the Spanish Flu killed ""anyone who was infected by it."" (3:34 mins) How does a mistake that massive mak…",none,none,0.651802119
Mon Apr 30 18:33:58 +0000 2018,"       Jordan made ten free throws in his ""flu game"".   Lebron made…",none,none,0.861626157
Fri Apr 27 19:47:46 +0000 2018,Body Of CDC Doctor Who Exposed Flu Shot Found Floating In River ,none,none,0.54002256
Mon Apr 02 19:12:16 +0000 2018,  We’ve had Santa Clarita Diet on aaaall day (flu Holt is sofabound) and now we accidentally have new marriage goals. They’re…,none,none,0.12795395
Thu Apr 05 18:14:21 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.104658661
Wed Apr 18 18:08:55 +0000 2018,  I'm full of flu so in my bed-ridden boredom I decided to redesign the UK Passport as it's such a contentious issue.  Y…,none,none,0.771180422
Sat Mar 31 21:54:42 +0000 2018,  See how far the Rabbit hole goes .... #DrainTheSwamp #MAGA ,none,none,0.312213967
Fri Apr 27 19:38:42 +0000 2018,  . is putting his shoulder to the wheel to try to spur development of a universal #flu vaccine.  sat…,none,none,0.382694357
Wed Apr 18 18:39:41 +0000 2018, If only they won't go abroad to treat common flu. But Amin,none,none,0.092908438
Tue Apr 17 17:02:16 +0000 2018,One of the hardest things to remember when living with cancer is that not everything is cancer. Sometimes a headache is just a headache and sometimes the flu is just the flu. I have to remind myself of this repeatedly though.,none,none,0.83583552
Tue Apr 03 18:51:00 +0000 2018,   How are you? How is your coughing? Fever? My lil sis had the flu 3 was ago went to ER. My mom 80 yrs old went to ER 2 wks ago. She’s having follow-up today. Even w/flu shot she caught it but not as bad. ,none,none,0.129941289
Thu Apr 05 18:04:28 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.143738974
Fri Mar 30 18:45:15 +0000 2018,Was suppose to go get some money but I feel so drained bout to take a nap this flu season can miss me ,none,none,0.072432986
Tue Mar 27 18:32:41 +0000 2018,Well my senior year spring break is going awesome I have been laying in bed enjoying the view of Netflix why I cough up a lung every 10 seconds and I am loving the company of the flu! It’s going great guys! ,none,none,0.786657275
Thu Apr 05 18:13:25 +0000 2018,  Spoke out about flu shots and then America got him ,none,none,0.958611899
Wed Mar 28 18:43:55 +0000 2018,  Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none,0.354329693
Mon Apr 16 19:14:36 +0000 2018,"Did I also mention that I feel fcking sick? My throat is sore, I got the flu and my eyes are swollen just like my whole face. I’m on period and my insides hurt as fuck.. I just need sleep and I feel so tired but I have so much to do and fuck this is all too much",none,none,0.242693113
Fri Mar 30 19:00:27 +0000 2018,"Flu is still hanging around in some regions, CDC warns — CNN ",none,none,0.028031567
