Date,Tweet,City,Country
Wed Mar 28 18:01:25 +0000 2018,Time to Stop Making Excuses for Flu Shots That Don't Work ,none,none
Wed Mar 28 18:01:26 +0000 2018,America Braces For Epidemic of Projectile Vomiting and Explosive Diarrhea #CDC #flu  via @o4america,none,none
Wed Mar 28 18:01:26 +0000 2018,Save money on partying by catching the flu,none,none
Wed Mar 28 18:01:27 +0000 2018,"Lol I’ve never had the flu in my life but the one time I don’t get the vaccine, boom ",none,none
Wed Mar 28 18:01:31 +0000 2018,RT @justDrewHorn: “You get a vaccine to prevent the flu. That’s what listening is—listening is the vaccine for stress before it develops in…,none,none
Wed Mar 28 18:01:32 +0000 2018,"New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus  #FoxNews",none,none
Wed Mar 28 18:01:41 +0000 2018,RT @fox5dc: CDC warns of 2nd wave of flu hitting US and the latest strain impacts small children more severely. DETAILS: ,none,none
Wed Mar 28 18:01:41 +0000 2018,RT @walliesta: Ever visit your girlfriend unexpectedly then her mom stands at the gate and tells you ‘O tshwere ke flu’  ,none,none
Wed Mar 28 18:01:45 +0000 2018,RT @Protectcare: Doctors couldn't figure out what was wrong with 9-year-old Fernando — until they realized he had a disease that fewer than…,none,none
Wed Mar 28 18:01:48 +0000 2018,RT @KTVU: CDC warns of 2nd wave of flu hitting US ,none,none
Wed Mar 28 18:01:52 +0000 2018,"RT @em2wice: New Mexico boy, 9, with flu-like symptoms diagnosed with rodent-carried Hantavirus  #FoxNews",none,none
Wed Mar 28 18:01:54 +0000 2018,@NewmanjtA I feel for you. I've had my flu shot but it feels like I got the flu anyway. Hang in there.,none,none
Wed Mar 28 18:01:56 +0000 2018,Flug: Israel must invest more in human capital to remain competitive | #VentureCanvas - ,none,none
Wed Mar 28 18:02:00 +0000 2018,"All the different types of flu: Disgusting, Emotional, Eat Everything  ",none,none
Wed Mar 28 18:02:11 +0000 2018,@NikkiGlaser Great! Thanks for brightening my lousy flu-filled week!,none,none
Wed Mar 28 18:02:14 +0000 2018,#Health  CDC: A second flu outbreak may be here: - CDC: A second flu outbreak may be here… ,none,none
Wed Mar 28 18:02:24 +0000 2018,#Health  CDC: A second flu outbreak may be here: - CDC: A second flu outbreak may be here… ,none,none
Wed Mar 28 18:02:29 +0000 2018,Flu season is not over yet! ,none,none
Wed Mar 28 18:02:33 +0000 2018,RT @TT45Pac: Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none
Wed Mar 28 18:02:35 +0000 2018,I liked a @YouTube video  Rick and Morty - Flu Season Dance,none,none
Wed Mar 28 18:02:37 +0000 2018,RT @FOX29philly: CDC warns of 2nd wave of flu hitting US  ,none,none
Wed Mar 28 18:02:42 +0000 2018,#wonderfulNOT America Braces For Epidemic of Projectile Vomiting and Explosive Diarrhea #CDC #flu  via @o4america,none,none
Wed Mar 28 18:02:43 +0000 2018,"RT @CDCFlu: Answer: Headaches, fatigue and fever are all symptoms of #flu. Learn more about the differences between cold and flu: ",none,none
Wed Mar 28 18:02:52 +0000 2018,"I added a video to a @YouTube playlist  Nurses getting threats to be fired over flu shots, Summary of facts on",none,none
Wed Mar 28 18:02:56 +0000 2018,"@_YogendraYadav This is what our media does, forget criticism, they even wish death and swine flu for modi ",Jodhpur,IN
Wed Mar 28 18:03:14 +0000 2018,Can you get the flu twice in one season? ,none,none
Wed Mar 28 18:03:18 +0000 2018,RT @medicaldowser: Are you experiencing Ascension Flu? ,none,none
Wed Mar 28 18:03:20 +0000 2018,"Man, 26, dies of flu and altitude sickness while skiing in Colorado ",none,none
Wed Mar 28 18:03:24 +0000 2018,RT @fox5dc: CDC warns of 2nd wave of flu hitting US and the latest strain impacts small children more severely. DETAILS: ,none,none
Wed Mar 28 18:03:31 +0000 2018,"RT @HealthRanger: Highly recommended in the U.S., Tamiflu causes another child to hallucinate, suffer seizures.  #Ta…",none,none
Wed Mar 28 18:03:36 +0000 2018,Word on the street is that a second wave of flu has struck parts of the United States.  Alleviate your flu worries with the Halo Disinfection System®.   ,none,none
Wed Mar 28 18:03:36 +0000 2018,"@stuchiuWriter Right, but you, as a person with a platform, have influence. Encouraging an audience to look past the issues that face players on a social level seems like encouraging them to miss half the story. It'd be like calling Jordan's flu game just",none,none
Wed Mar 28 18:03:37 +0000 2018,"This stomach flu has kicked my butt I’ve been sick for three days, and have had a headache for two. Still haven’t ate solid foods. Alex also has it, and our whole house. I hope and pray no one else does it sucks..",none,none
Wed Mar 28 18:03:42 +0000 2018,Dealing with the Flu in the Workplace ,none,none
Wed Mar 28 18:03:43 +0000 2018,I barely survived the first flu wave in February. Not again ,none,none
Wed Mar 28 18:03:43 +0000 2018,CDC: A second flu outbreak may be here - The Mercury News  ,none,none
Wed Mar 28 18:03:57 +0000 2018,"Allow yourself to catch the new flu.

""Immortal by The Township"" is the new flu. — in Takoradi ",none,none
Wed Mar 28 18:04:22 +0000 2018,RT @emctsprime: America Braces For Epidemic of Projectile Vomiting and Explosive Diarrhea #CDC #flu  via @o4america,none,none
Wed Mar 28 18:04:26 +0000 2018,RT @Protectcare: Doctors couldn't figure out what was wrong with 9-year-old Fernando — until they realized he had a disease that fewer than…,none,none
Wed Mar 28 18:04:26 +0000 2018,RT @kobiashimarro: #wonderfulNOT America Braces For Epidemic of Projectile Vomiting and Explosive Diarrhea #CDC #flu ,none,none
Wed Mar 28 18:04:43 +0000 2018,"This Man-Flu is killing me, if I don’t make it through the night, thanks everyone, it’s been a great ride.....",none,none
Wed Mar 28 18:04:57 +0000 2018,The only Mc with a Flu... I rhyme sick #Brooklynsfinest,none,none
Wed Mar 28 18:05:01 +0000 2018,RT @fox5dc: CDC warns of 2nd wave of flu hitting US and the latest strain impacts small children more severely. DETAILS: ,none,none
Wed Mar 28 18:05:08 +0000 2018,Poorly with only daffs for company. #rubbishdayinbed #flu ,none,none
Wed Mar 28 18:05:10 +0000 2018,RT @fox5dc: CDC warns of 2nd wave of flu hitting US and the latest strain impacts small children more severely. DETAILS: ,none,none
Wed Mar 28 18:05:14 +0000 2018,RT @TT45Pac: Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none
Wed Mar 28 18:05:19 +0000 2018,@Snifit Have the flu or something?,none,none
Wed Mar 28 18:05:21 +0000 2018,this flu make me cant sleep ,Mukah,MY
Wed Mar 28 18:05:24 +0000 2018,I have the flu so if anyone would like to come over and take care of me I would not object,Lebanon,US
Wed Mar 28 18:05:57 +0000 2018,RT @NVICLoeDown: Time to Stop Making Excuses for Flu Shots That Don't Work ,none,none
Wed Mar 28 18:06:16 +0000 2018,"RT @HealthRanger: Highly recommended in the U.S., Tamiflu causes another child to hallucinate, suffer seizures.  #Ta…",none,none
Wed Mar 28 18:06:16 +0000 2018,RT @TT45Pac: Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none
Wed Mar 28 18:06:22 +0000 2018,"At the hospital cuz messed up my knee.... again. This worker is asking people to get the flu shot. I always say no thank you but a while back I finally got one just to get them off me. Anyways, this guy refuses and the worker starts going on and on and tryna make him feel bad?!",none,none
Wed Mar 28 18:06:22 +0000 2018,@LegendaryLeaTV That truly sucks. Hopefully it’s nothing more serious then Xyprexa withdrawals or a cold/flu.,none,none
Wed Mar 28 18:06:28 +0000 2018,RT @intuitive_fish: The Equinox energy influx and solar winds are still hitting the Earth magnetosphere and our own auric fields with plane…,none,none
Wed Mar 28 18:06:29 +0000 2018,The fact the highlight of my birthday is having caught a flu and trying to decide now what the fuck I want to eat. I want to be a pig and get a takeaway but can’t decide what. Or if I can leave the house in this state. I want Indian so bad.  HELP.  My indecisive ass. ,Barnet,GB
Wed Mar 28 18:06:30 +0000 2018,"You take your statin, your B blocker, but did you get your flu shot? Key to prevention of MIs Lab-Confirmed Flu Virus Linked to Imminent Risk for Acute MI  via @medscape",Rainbow City,US
Wed Mar 28 18:06:31 +0000 2018,"Man, 26, suddenly dies of 'perfect storm' flu AND altitude sickness while skiing in Colorado
       

       ",none,none
Wed Mar 28 18:06:33 +0000 2018,I ate some sour cream chips earlier and now I am the absolute most nauseous I have been since I had the flu oh my shit,none,none
Wed Mar 28 18:06:34 +0000 2018,Man flu gripping me,none,none
Wed Mar 28 18:06:36 +0000 2018,RT @sara8smiles: The CDC Is Warning Of A Second Wave Of The Flu ,none,none
Wed Mar 28 18:06:44 +0000 2018,"@WEVAchannel4 Had a really bad stomach flu, which means that I'm really dehydrated and weak, so my anxiety kicks in really bad and just makes everything worse",none,none
Wed Mar 28 18:06:46 +0000 2018,"Fine all day, now feel like I’m 2/3 if way to brewing full blown flu . Time for a dinner of paracetamol and an old childhood comfort food of Heinz Big soup over pasta followed by an early bed",none,none
Wed Mar 28 18:06:46 +0000 2018,RT @SarahDa15849051: These Girls made my day yesterday  they raised money in memory of my son by singing  They talked to me about Dylan …,none,none
Wed Mar 28 18:06:48 +0000 2018,Study: Vitamin D Is More Effective Than Flu Vaccine ,none,none
Wed Mar 28 18:07:03 +0000 2018,RT @TaFire: Amacherry ngoThanda uLinda? And Dont mind the voice im dying coz of flu ,none,none
Wed Mar 28 18:07:11 +0000 2018,RT @fox5dc: CDC warns of 2nd wave of flu hitting US and the latest strain impacts small children more severely. DETAILS: ,none,none
Wed Mar 28 18:07:23 +0000 2018,This woman does not have the flu she’s hung over ,Texas,US
Wed Mar 28 18:07:24 +0000 2018,@mizzmic what abt the Spanish Flu,none,none
Wed Mar 28 18:07:27 +0000 2018,@SimplyMays oh nooo  i hope you feel better. they said a second round of the flu is moving through so take care of yourself just in case,none,none
Wed Mar 28 18:07:31 +0000 2018,"If @KDTrey5 @Money23Green or @KlayThompson keep pushing to play earlier than ABSOLUTELY NECESSARY, i would advise @SteveKerr and staff to cough and give em all colds. DNP - Flu like symptoms for the win. Go Dubs.

PS happy healing @StephenCurry30",none,none
Wed Mar 28 18:07:43 +0000 2018,RT @hellbenthorror: The 1918 flu   gets discussed on @hellbenthorror Ep 022,none,none
Wed Mar 28 18:07:45 +0000 2018,"RT @SquarePlayGames: If you don't keep your station clean in Overcrowd, disease, pestilence and rats may strike! 

Here i'm testing flu…",none,none
Wed Mar 28 18:07:46 +0000 2018,CDC warns of 2nd wave of flu hitting US ,none,none
Wed Mar 28 18:07:54 +0000 2018,"My doctor trynna give me a flu shot girl I gotta go to work, I don’t have time to die on the way. No thank you.",none,none
Wed Mar 28 18:08:08 +0000 2018,"@TheNicoleLynch Thank you, hopefully I’m over it by tomorrow. I’m definitely dodging the flu.",none,none
Wed Mar 28 18:08:09 +0000 2018,RT @SarahDa15849051: These Girls made my day yesterday  they raised money in memory of my son by singing  They talked to me about Dylan …,none,none
Wed Mar 28 18:08:10 +0000 2018,"RT @HealthRanger: Highly recommended in the U.S., Tamiflu causes another child to hallucinate, suffer seizures.  #Ta…",none,none
Wed Mar 28 18:08:17 +0000 2018,I’m 98% sure I have the damn flu please tell me why I’m still at work...,none,none
Wed Mar 28 18:08:24 +0000 2018,"@UniteAlberta @jkenney Like contracting a virulent flu, the NDP is a scourge that needs to be excised from Alberta, come election day.",none,none
Wed Mar 28 18:08:24 +0000 2018,"If you look closely I actually am in this video.... I had the flu but sent myself as 
TONIGHT 5pm - 2am The Spa Ship lands at The Living Room: Rituals for Harmony at X Marks the Loft and Michelle's Throni will be at your service! We all deserve to... ",none,none
Wed Mar 28 18:08:26 +0000 2018,@lexalotz Oh a flu?!? I’m so tired I’m not very well,none,none
Wed Mar 28 18:08:48 +0000 2018,Kenneth Copeland says “Get up off that sickbed” and stop “feeling sorry for yourself!” Then he rebukes the flu in the name of Jesus… ,none,none
Wed Mar 28 18:09:05 +0000 2018,Come on Flu.. do one  I want to be fresh for Bank Holiday  #Easter,none,none
Wed Mar 28 18:09:38 +0000 2018,I swear i better not have the damn flu,none,none
Wed Mar 28 18:09:43 +0000 2018,#news #flu Higher prices help foie gras farmers overcome bird flu crises - Reuters ,none,none
Wed Mar 28 18:09:46 +0000 2018,"RT @Spa_Eng: Environment Ministry: One Case of H5N8 Avian Flu Recorded in Saudi Arabia in Previous 24 Hours.

#SPAGOV",none,none
Wed Mar 28 18:10:00 +0000 2018,#news #flu Higher prices help foie gras farmers overcome bird flu crises - Reuters ,none,none
Wed Mar 28 18:10:01 +0000 2018,"Flu status update: 

-Drank a glass of water
-Nearly passed out in shower
-Opened the blinds, and evaporated into dust",none,none
Wed Mar 28 18:10:01 +0000 2018,"Love is in the air, and so is the flu that threatens to take out our colony. Ep20 off RimWorld DwarfFortress. ",none,none
Wed Mar 28 18:10:04 +0000 2018,Time to find out if I’ve got the flu,none,none
Wed Mar 28 18:10:20 +0000 2018,"WITH HUMAN CRAP IN EVERY SANCTUARY CITY AND SHITHOLE HELD BY DEMS , NO SURPRISE AND EPIDEMIC WILL HIT. THESE PEOPLE HANDLING OUR FOOD SYSTEM  FOR JOBS!! ",none,none
Wed Mar 28 18:10:28 +0000 2018,RT @arvindvarchaswi: Garlic has powerful anti-viral properties.  #Ayurveda has known this for centuries. Many people who use garlic on a re…,none,none
Wed Mar 28 18:10:32 +0000 2018," Muchas gracias beautiful, colourful Panama  &amp; thank you @UNFPA @Atayeshe for hosting &amp; @ONU_PANAMA for their support!!!
Despite catching the Panamanian flu,  feverishly enjoyed this visit with @UNYouthEnvoy @jayathmadw 
 ",Panama,PA
Wed Mar 28 18:10:37 +0000 2018,"Although the flu season may be winding down, the CDC has some bad news for Americans as... ",none,none
Wed Mar 28 18:10:48 +0000 2018,RT @TT45Pac: Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none
Wed Mar 28 18:10:56 +0000 2018,RT @ImmunizeNV: Make sure your student stays healthy during spring break! Get them their flu shot today!  #NVFightFlu,none,none
Wed Mar 28 18:10:56 +0000 2018,"Nothing like a good bout of stomach flu to utterly ruin last week. When I got back on snow on Monday, I wasn't sure that my body still knew how to ski... and it still feels a bit strange.",none,none
Wed Mar 28 18:10:57 +0000 2018,"RT @mazhistory: When you've had the flu, the kids get the flu, you realise you haven't been out of the house for about a month, and the onl…",none,none
Wed Mar 28 18:11:14 +0000 2018,RT @TT45Pac: Fighting the flu friends but will be posting numerous Q memes with important facts to share. Also working on promoting key can…,none,none
